flight_id,departure_airport,arrival_airport,scheduled_departure_datetime,actual_departure_datetime,scheduled_arrival_datetime,actual_arrival_datetime,distance_miles
47933,IND,SAT,2022-12-09 07:16:00,2022-12-09 07:22:00,2022-12-09 10:14:00,2022-12-09 10:23:00,985
42446,ATL,SNA,2022-12-09 07:44:00,2022-12-09 07:39:00,2022-12-09 13:01:00,2022-12-09 13:01:00,1915
84028,SFO,PBI,2022-12-09 07:51:00,2022-12-09 08:00:00,2022-12-09 14:46:00,2022-12-09 15:01:00,2563
46912,SFO,MSP,2022-12-09 08:29:00,2022-12-09 08:26:00,2022-12-09 12:57:00,2022-12-09 12:50:00,1585
26431,CVG,ONT,2022-12-09 08:45:00,2022-12-09 08:49:00,2022-12-09 13:53:00,2022-12-09 13:56:00,1850
78348,PWM,MIA,2022-12-09 09:03:00,2022-12-09 09:35:00,2022-12-09 12:56:00,2022-12-09 13:25:00,1355
13460,SFB,ADW,2022-12-09 09:03:00,2022-12-09 09:06:00,2022-12-09 11:23:00,2022-12-09 11:27:00,737
32615,TPA,CLT,2022-12-09 09:05:00,2022-12-09 09:01:00,2022-12-09 10:51:00,2022-12-09 10:44:00,508
96015,SAT,STL,2022-12-09 09:21:00,2022-12-09 09:16:00,2022-12-09 11:49:00,2022-12-09 11:43:00,786
77378,AUS,BUF,2022-12-09 09:38:00,2022-12-09 09:43:00,2022-12-09 13:33:00,2022-12-09 13:40:00,1365
78030,SNA,STL,2022-12-09 09:57:00,2022-12-09 09:57:00,2022-12-09 14:22:00,2022-12-09 14:16:00,1566
20456,PHL,PIT,2022-12-09 10:37:00,2022-12-09 10:38:00,2022-12-09 11:47:00,2022-12-09 11:50:00,267
31578,ONT,DTW,2022-12-09 10:40:00,2022-12-09 10:35:00,2022-12-09 15:59:00,2022-12-09 15:54:00,1930
47873,SYR,RNO,2022-12-09 11:02:00,2022-12-09 10:58:00,2022-12-09 17:10:00,2022-12-09 17:10:00,2254
56376,MCO,SAV,2022-12-09 11:04:00,2022-12-09 11:01:00,2022-12-09 12:12:00,2022-12-09 12:11:00,255
34435,CVG,PDX,2022-12-09 11:13:00,2022-12-09 11:08:00,2022-12-09 16:39:00,2022-12-09 16:34:00,1970
74441,MDW,TPA,2022-12-09 11:24:00,2022-12-09 11:23:00,2022-12-09 14:24:00,2022-12-09 14:26:00,998
12949,PDX,DEN,2022-12-09 11:35:00,2022-12-09 11:33:00,2022-12-09 14:33:00,2022-12-09 14:30:00,989
48197,ANC,SFO,2022-12-09 11:38:00,2022-12-09 11:48:00,2022-12-09 17:10:00,2022-12-09 17:24:00,2016
73827,SAV,MSY,2022-12-09 12:37:00,2022-12-09 12:34:00,2022-12-09 14:30:00,2022-12-09 14:25:00,555
72949,SAN,SFO,2022-12-09 12:37:00,2022-12-09 12:34:00,2022-12-09 14:14:00,2022-12-09 14:14:00,446
33735,JFK,BUF,2022-12-09 13:20:00,2022-12-09 13:25:00,2022-12-09 14:35:00,2022-12-09 14:53:00,300
92041,HNL,RIC,2022-12-09 13:24:00,2022-12-09 13:26:00,2022-12-10 02:00:00,2022-12-10 01:58:00,4838
73707,LGA,FAI,2022-12-09 13:33:00,2022-12-09 13:32:00,2022-12-09 22:12:00,2022-12-09 22:06:00,3259
32416,SNA,MSY,2022-12-09 13:39:00,2022-12-09 13:45:00,2022-12-09 18:15:00,2022-12-09 18:19:00,1636
51435,CMH,FLL,2022-12-09 14:48:00,2022-12-09 14:45:00,2022-12-09 17:44:00,2022-12-09 17:43:00,975
89191,DEN,MEM,2022-12-09 15:04:00,2022-12-09 15:03:00,2022-12-09 17:44:00,2022-12-09 17:42:00,871
83519,RDU,SAT,2022-12-09 15:08:00,2022-12-09 15:28:00,2022-12-09 18:41:00,2022-12-09 18:56:00,1222
25335,RDU,CLT,2022-12-09 15:15:00,2022-12-09 15:23:00,2022-12-09 16:05:00,2022-12-09 16:08:00,129
81706,SNA,IND,2022-12-09 15:21:00,2022-12-09 15:34:00,2022-12-09 20:19:00,2022-12-09 20:27:00,1788
51516,BNA,SAT,2022-12-09 15:37:00,2022-12-09 15:38:00,2022-12-09 18:10:00,2022-12-09 18:10:00,821
56179,MEM,PIT,2022-12-09 15:41:00,2022-12-09 15:47:00,2022-12-09 17:49:00,2022-12-09 18:03:00,651
10238,JAX,ANC,2022-12-09 15:46:00,2022-12-09 16:47:00,2022-12-10 01:28:00,2022-12-10 02:26:00,3681
46749,MCO,DFW,2022-12-09 15:58:00,2022-12-09 15:53:00,2022-12-09 18:56:00,2022-12-09 18:57:00,983
94127,EWR,CLE,2022-12-09 17:47:00,2022-12-09 17:51:00,2022-12-09 19:18:00,2022-12-09 19:20:00,403
29943,PDX,LAX,2022-12-09 16:29:00,2022-12-09 16:28:00,2022-12-09 19:04:00,2022-12-09 19:01:00,834
55075,LAX,SMF,2022-12-09 16:38:00,2022-12-09 16:40:00,2022-12-09 18:03:00,2022-12-09 18:11:00,373
40642,SLC,ADW,2022-12-09 16:45:00,2022-12-09 16:54:00,2022-12-09 21:53:00,2022-12-09 22:08:00,1857
10601,TUL,PWM,2022-12-09 16:48:00,2022-12-09 16:44:00,2022-12-09 20:55:00,2022-12-09 20:52:00,1443
79399,IAH,DFW,2022-12-09 17:01:00,2022-12-09 16:56:00,2022-12-09 18:04:00,2022-12-09 18:01:00,224
82759,FAI,IAH,2022-12-09 17:04:00,2022-12-09 17:09:00,2022-12-10 01:46:00,2022-12-10 01:53:00,3277
61463,JFK,STL,2022-12-09 17:13:00,2022-12-09 18:19:00,2022-12-09 19:56:00,2022-12-09 21:06:00,890
30082,RDU,MSP,2022-12-09 17:24:00,2022-12-09 17:43:00,2022-12-09 20:21:00,2022-12-09 20:46:00,979
26445,RIC,RSW,2022-12-09 17:34:00,2022-12-09 17:32:00,2022-12-09 20:04:00,2022-12-09 20:05:00,801
19383,FLL,LGA,2022-12-09 17:47:00,2022-12-09 17:52:00,2022-12-09 20:58:00,2022-12-09 21:04:00,1078
90289,MSY,SYR,2022-12-09 18:06:00,2022-12-09 18:08:00,2022-12-09 21:36:00,2022-12-09 21:36:00,1196
92234,BNA,DEN,2022-12-09 18:15:00,2022-12-09 18:11:00,2022-12-09 21:16:00,2022-12-09 21:18:00,1011
62198,PHL,RDU,2022-12-09 18:23:00,2022-12-09 18:19:00,2022-12-09 19:44:00,2022-12-09 19:47:00,337
76205,TPA,BWI,2022-12-09 18:31:00,2022-12-09 18:31:00,2022-12-09 21:07:00,2022-12-09 21:16:00,844
28073,MCO,LGA,2022-12-09 18:46:00,2022-12-09 18:46:00,2022-12-09 21:39:00,2022-12-09 21:40:00,951
92428,CLT,ADW,2022-12-09 18:53:00,2022-12-09 18:49:00,2022-12-09 20:13:00,2022-12-09 20:06:00,335
54289,FLL,RDU,2022-12-09 19:00:00,2022-12-09 19:04:00,2022-12-09 21:12:00,2022-12-09 21:13:00,682
21367,ONT,OAK,2022-12-09 19:09:00,2022-12-09 19:03:00,2022-12-09 20:33:00,2022-12-09 20:31:00,361
46875,CLE,TUL,2022-12-09 19:11:00,2022-12-09 19:09:00,2022-12-09 21:46:00,2022-12-09 21:47:00,836
72654,TUL,BOS,2022-12-09 19:30:00,2022-12-09 19:35:00,2022-12-09 23:29:00,2022-12-09 23:31:00,1391
70868,SAT,EWR,2022-12-09 19:47:00,2022-12-09 19:50:00,2022-12-10 00:12:00,2022-12-10 00:15:00,1567
38721,SAN,SMF,2022-12-09 19:52:00,2022-12-09 20:00:00,2022-12-09 21:34:00,2022-12-09 21:48:00,480
82403,IAD,PIT,2022-12-09 19:57:00,2022-12-09 19:53:00,2022-12-09 20:55:00,2022-12-09 20:54:00,182
91616,SAV,LAX,2022-12-09 20:15:00,2022-12-09 20:15:00,2022-12-10 02:07:00,2022-12-10 02:09:00,2147
18095,BUF,MKE,2022-12-09 20:23:00,2022-12-09 20:26:00,2022-12-09 22:03:00,2022-12-09 22:05:00,463
53382,BWI,BOS,2022-12-09 20:28:00,2022-12-09 20:33:00,2022-12-09 21:53:00,2022-12-09 22:03:00,369
22737,CMH,SYR,2022-12-09 21:06:00,2022-12-09 21:07:00,2022-12-09 22:38:00,2022-12-09 22:44:00,411
10030,PHX,ADW,2022-12-09 21:07:00,2022-12-09 21:04:00,2022-12-10 02:35:00,2022-12-10 02:35:00,1984
93395,SAV,IAH,2022-12-09 21:12:00,2022-12-09 21:11:00,2022-12-09 23:49:00,2022-12-09 23:51:00,849
43477,MEM,PWM,2022-12-09 21:33:00,2022-12-09 21:37:00,2022-12-10 01:03:00,2022-12-10 01:16:00,1203
95862,PHL,ORD,2022-12-09 21:36:00,2022-12-09 21:39:00,2022-12-09 23:47:00,2022-12-09 23:51:00,676
78685,PVD,ORD,2022-12-09 21:40:00,2022-12-09 21:36:00,2022-12-10 00:17:00,2022-12-10 00:14:00,847
27454,ONT,DTW,2022-12-10 06:54:00,2022-12-10 06:58:00,2022-12-10 12:13:00,2022-12-10 12:19:00,1930
66532,IND,SAT,2022-12-10 07:16:00,2022-12-10 07:11:00,2022-12-10 10:14:00,2022-12-10 10:30:00,985
43777,AUS,MEM,2022-12-10 07:30:00,2022-12-10 07:35:00,2022-12-10 09:24:00,2022-12-10 09:32:00,558
14942,JAX,TUL,2022-12-10 07:32:00,2022-12-10 07:30:00,2022-12-10 10:18:00,2022-12-10 10:14:00,908
54913,ATL,SNA,2022-12-10 07:44:00,2022-12-10 07:39:00,2022-12-10 13:01:00,2022-12-10 12:57:00,1915
84659,LGA,RNO,2022-12-10 07:50:00,2022-12-10 07:53:00,2022-12-10 14:20:00,2022-12-10 14:27:00,2398
60529,SFO,PBI,2022-12-10 07:51:00,2022-12-10 07:50:00,2022-12-10 14:46:00,2022-12-10 14:44:00,2563
50080,PBI,LAX,2022-12-10 08:04:00,2022-12-10 08:06:00,2022-12-10 14:23:00,2022-12-10 14:27:00,2326
29498,FLL,SJC,2022-12-10 08:13:00,2022-12-10 08:13:00,2022-12-10 15:06:00,2022-12-10 15:07:00,2553
54714,SDF,MCI,2022-12-10 08:28:00,2022-12-10 08:26:00,2022-12-10 10:11:00,2022-12-10 10:28:00,489
51295,SFO,MSP,2022-12-10 08:29:00,2022-12-10 08:48:00,2022-12-10 12:57:00,2022-12-10 13:12:00,1585
65757,CVG,ONT,2022-12-10 08:45:00,2022-12-10 08:49:00,2022-12-10 13:53:00,2022-12-10 14:03:00,1850
56550,PWM,MIA,2022-12-10 09:03:00,2022-12-10 09:02:00,2022-12-10 12:56:00,2022-12-10 12:55:00,1355
11253,TPA,CLT,2022-12-10 09:05:00,2022-12-10 09:12:00,2022-12-10 10:51:00,2022-12-10 10:58:00,508
78011,SAT,STL,2022-12-10 09:21:00,2022-12-10 09:19:00,2022-12-10 11:49:00,2022-12-10 11:44:00,786
29986,AUS,BUF,2022-12-10 09:38:00,2022-12-10 09:44:00,2022-12-10 13:33:00,2022-12-10 13:40:00,1365
79751,DCA,IAH,2022-12-10 10:14:00,2022-12-10 10:20:00,2022-12-10 13:45:00,2022-12-10 13:56:00,1206
19189,PHL,PIT,2022-12-10 10:37:00,2022-12-10 10:32:00,2022-12-10 11:47:00,2022-12-10 11:55:00,267
16979,ONT,DTW,2022-12-10 10:40:00,2022-12-10 10:41:00,2022-12-10 15:59:00,2022-12-10 16:00:00,1930
13050,PBI,DCA,2022-12-10 11:01:00,2022-12-10 11:05:00,2022-12-10 13:40:00,2022-12-10 13:39:00,859
16489,MCO,SAV,2022-12-10 11:04:00,2022-12-10 11:00:00,2022-12-10 12:12:00,2022-12-10 12:03:00,255
37032,MDW,TPA,2022-12-10 11:24:00,2022-12-10 11:29:00,2022-12-10 14:24:00,2022-12-10 14:26:00,998
70852,PDX,DEN,2022-12-10 11:35:00,2022-12-10 11:32:00,2022-12-10 14:33:00,2022-12-10 14:32:00,989
97426,ANC,SFO,2022-12-10 11:38:00,2022-12-10 12:38:00,2022-12-10 17:10:00,2022-12-10 18:15:00,2016
88791,SAV,MSY,2022-12-10 12:37:00,2022-12-10 12:33:00,2022-12-10 14:30:00,2022-12-10 14:27:00,555
46973,SAN,SFO,2022-12-10 12:37:00,2022-12-10 12:38:00,2022-12-10 14:14:00,2022-12-10 14:14:00,446
94243,PBI,SLC,2022-12-10 12:45:00,2022-12-10 12:44:00,2022-12-10 18:23:00,2022-12-10 18:23:00,2059
21724,JFK,BUF,2022-12-10 13:20:00,2022-12-10 13:21:00,2022-12-10 14:35:00,2022-12-10 14:34:00,300
10973,HNL,RIC,2022-12-10 13:24:00,2022-12-10 13:30:00,2022-12-11 02:00:00,2022-12-11 02:03:00,4838
89337,SNA,SDF,2022-12-10 13:27:00,2022-12-10 13:29:00,2022-12-10 18:29:00,2022-12-10 18:28:00,1815
59720,LGA,FAI,2022-12-10 13:33:00,2022-12-10 13:34:00,2022-12-10 22:12:00,2022-12-10 22:41:00,3259
82693,JAX,BNA,2022-12-10 14:10:00,2022-12-10 14:05:00,2022-12-10 15:52:00,2022-12-10 15:50:00,484
35515,TUL,ANC,2022-12-10 14:19:00,2022-12-10 14:21:00,2022-12-10 22:02:00,2022-12-10 22:03:00,2888
96059,CMH,FLL,2022-12-10 14:48:00,2022-12-10 15:51:00,2022-12-10 17:44:00,2022-12-10 18:50:00,975
17032,DEN,MEM,2022-12-10 15:04:00,2022-12-10 15:07:00,2022-12-10 17:44:00,2022-12-10 17:50:00,871
43143,RDU,SAT,2022-12-10 15:08:00,2022-12-10 15:03:00,2022-12-10 18:41:00,2022-12-10 18:36:00,1222
82638,STL,SFO,2022-12-10 15:14:00,2022-12-10 15:19:00,2022-12-10 20:03:00,2022-12-10 20:23:00,1731
94224,MEM,PIT,2022-12-10 15:41:00,2022-12-10 15:41:00,2022-12-10 17:49:00,2022-12-10 17:48:00,651
74849,JAX,ANC,2022-12-10 15:46:00,2022-12-10 15:49:00,2022-12-11 01:28:00,2022-12-11 01:29:00,3681
56906,CVG,DTW,2022-12-10 15:46:00,2022-12-10 15:59:00,2022-12-10 16:51:00,2022-12-10 17:03:00,229
66303,RDU,ANC,2022-12-10 16:02:00,2022-12-10 16:14:00,2022-12-11 01:13:00,2022-12-11 01:33:00,3473
42967,SFB,SAN,2022-12-10 16:27:00,2022-12-10 16:21:00,2022-12-10 22:18:00,2022-12-10 22:11:00,2142
84074,PDX,LAX,2022-12-10 16:29:00,2022-12-10 16:26:00,2022-12-10 19:04:00,2022-12-10 19:01:00,834
24957,LAX,SMF,2022-12-10 16:38:00,2022-12-10 16:39:00,2022-12-10 18:03:00,2022-12-10 17:59:00,373
55982,SLC,ADW,2022-12-10 16:45:00,2022-12-10 16:51:00,2022-12-10 21:53:00,2022-12-10 22:12:00,1857
35012,TUL,PWM,2022-12-10 16:48:00,2022-12-10 18:54:00,2022-12-10 20:55:00,2022-12-10 23:06:00,1443
38935,JFK,DCA,2022-12-10 16:56:00,2022-12-10 16:52:00,2022-12-10 17:58:00,2022-12-10 17:59:00,212
81514,FAI,IAH,2022-12-10 17:04:00,2022-12-10 17:11:00,2022-12-11 01:46:00,2022-12-11 01:55:00,3277
86485,JFK,STL,2022-12-10 17:13:00,2022-12-10 17:29:00,2022-12-10 19:56:00,2022-12-10 20:32:00,890
85568,RIC,RSW,2022-12-10 17:34:00,2022-12-10 17:41:00,2022-12-10 20:04:00,2022-12-10 20:14:00,801
76399,BNA,DEN,2022-12-10 18:15:00,2022-12-10 18:32:00,2022-12-10 21:16:00,2022-12-10 21:37:00,1011
57508,PHL,RDU,2022-12-10 18:23:00,2022-12-10 18:26:00,2022-12-10 19:44:00,2022-12-10 19:55:00,337
47069,TPA,BWI,2022-12-10 18:31:00,2022-12-10 18:40:00,2022-12-10 21:07:00,2022-12-10 21:19:00,844
34843,MCO,LGA,2022-12-10 18:46:00,2022-12-10 18:50:00,2022-12-10 21:39:00,2022-12-10 21:45:00,951
97597,CLT,ADW,2022-12-10 18:53:00,2022-12-10 18:54:00,2022-12-10 20:13:00,2022-12-10 20:13:00,335
80536,FLL,RDU,2022-12-10 19:00:00,2022-12-10 19:10:00,2022-12-10 21:12:00,2022-12-10 21:30:00,682
72695,IAD,SLC,2022-12-10 19:01:00,2022-12-10 19:04:00,2022-12-11 00:05:00,2022-12-11 00:14:00,1824
44857,ONT,OAK,2022-12-10 19:09:00,2022-12-10 19:11:00,2022-12-10 20:33:00,2022-12-10 20:35:00,361
28284,MEM,DTW,2022-12-10 19:28:00,2022-12-10 19:32:00,2022-12-10 21:29:00,2022-12-10 21:55:00,610
22830,TUL,BOS,2022-12-10 19:30:00,2022-12-10 19:36:00,2022-12-10 23:29:00,2022-12-10 23:59:00,1391
42157,SAT,EWR,2022-12-10 19:47:00,2022-12-10 19:43:00,2022-12-11 00:12:00,2022-12-11 00:12:00,1567
55969,SAN,SMF,2022-12-10 19:52:00,2022-12-10 19:52:00,2022-12-10 21:34:00,2022-12-10 21:39:00,480
47702,RDU,BOS,2022-12-10 19:54:00,2022-12-10 20:00:00,2022-12-10 21:55:00,2022-12-10 22:27:00,611
14462,IAD,PIT,2022-12-10 19:57:00,2022-12-10 19:58:00,2022-12-10 20:55:00,2022-12-10 20:59:00,182
10558,SAV,LAX,2022-12-10 20:15:00,2022-12-10 20:21:00,2022-12-11 02:07:00,2022-12-11 02:17:00,2147
91832,CLE,PHL,2022-12-10 20:15:00,2022-12-10 20:11:00,2022-12-10 21:40:00,2022-12-10 21:41:00,362
64116,BUF,MKE,2022-12-10 20:23:00,2022-12-10 20:29:00,2022-12-10 22:03:00,2022-12-10 22:05:00,463
68266,PHX,ADW,2022-12-10 21:07:00,2022-12-10 21:07:00,2022-12-11 02:35:00,2022-12-11 02:33:00,1984
95516,SAV,IAH,2022-12-10 21:12:00,2022-12-10 21:06:00,2022-12-10 23:49:00,2022-12-10 23:51:00,849
35237,MIA,SNA,2022-12-10 21:12:00,2022-12-10 21:10:00,2022-12-11 03:28:00,2022-12-11 03:25:00,2306
15129,MEM,PWM,2022-12-10 21:33:00,2022-12-10 21:33:00,2022-12-11 01:03:00,2022-12-11 01:15:00,1203
36270,PVD,ORD,2022-12-10 21:40:00,2022-12-10 21:42:00,2022-12-11 00:17:00,2022-12-11 00:25:00,847
43327,ONT,DTW,2022-12-11 06:54:00,2022-12-11 06:50:00,2022-12-11 12:13:00,2022-12-11 12:13:00,1930
43594,IND,SAT,2022-12-11 07:16:00,2022-12-11 07:19:00,2022-12-11 10:14:00,2022-12-11 10:14:00,985
42772,ATL,SNA,2022-12-11 07:44:00,2022-12-11 07:47:00,2022-12-11 13:01:00,2022-12-11 13:01:00,1915
20873,SFO,PBI,2022-12-11 07:51:00,2022-12-11 07:56:00,2022-12-11 14:46:00,2022-12-11 14:53:00,2563
75730,SFO,MSP,2022-12-11 08:29:00,2022-12-11 08:31:00,2022-12-11 12:57:00,2022-12-11 12:59:00,1585
51171,CVG,ONT,2022-12-11 08:45:00,2022-12-11 08:41:00,2022-12-11 13:53:00,2022-12-11 13:56:00,1850
60521,SJC,ATL,2022-12-11 08:53:00,2022-12-11 08:57:00,2022-12-11 14:39:00,2022-12-11 14:46:00,2111
39055,PWM,MIA,2022-12-11 09:03:00,2022-12-11 09:00:00,2022-12-11 12:56:00,2022-12-11 12:55:00,1355
13831,TPA,CLT,2022-12-11 09:05:00,2022-12-11 09:07:00,2022-12-11 10:51:00,2022-12-11 10:55:00,508
16810,SAT,STL,2022-12-11 09:21:00,2022-12-11 09:21:00,2022-12-11 11:49:00,2022-12-11 12:07:00,786
44623,AUS,BUF,2022-12-11 09:38:00,2022-12-11 09:38:00,2022-12-11 13:33:00,2022-12-11 13:34:00,1365
68787,PBI,IAD,2022-12-11 09:39:00,2022-12-11 09:45:00,2022-12-11 12:18:00,2022-12-11 12:25:00,861
20664,SAN,PWM,2022-12-11 09:44:00,2022-12-11 09:50:00,2022-12-11 16:47:00,2022-12-11 16:57:00,2618
13723,PHL,PIT,2022-12-11 10:37:00,2022-12-11 10:42:00,2022-12-11 11:47:00,2022-12-11 11:51:00,267
49407,PWM,BUF,2022-12-11 10:38:00,2022-12-11 10:36:00,2022-12-11 12:12:00,2022-12-11 12:05:00,426
33247,ONT,DTW,2022-12-11 10:40:00,2022-12-11 10:45:00,2022-12-11 15:59:00,2022-12-11 16:00:00,1930
10089,MCO,SAV,2022-12-11 11:04:00,2022-12-11 11:04:00,2022-12-11 12:12:00,2022-12-11 12:12:00,255
51738,TUL,STL,2022-12-11 11:10:00,2022-12-11 11:08:00,2022-12-11 12:33:00,2022-12-11 12:32:00,350
21016,MEM,ORD,2022-12-11 11:14:00,2022-12-11 11:09:00,2022-12-11 12:58:00,2022-12-11 12:55:00,492
49864,MDW,PWM,2022-12-11 11:24:00,2022-12-11 11:28:00,2022-12-11 14:08:00,2022-12-11 14:13:00,893
34241,MDW,TPA,2022-12-11 11:24:00,2022-12-11 11:27:00,2022-12-11 14:24:00,2022-12-11 14:52:00,998
58397,PDX,DEN,2022-12-11 11:35:00,2022-12-11 11:37:00,2022-12-11 14:33:00,2022-12-11 14:37:00,989
68388,ANC,SFO,2022-12-11 11:38:00,2022-12-11 11:43:00,2022-12-11 17:10:00,2022-12-11 17:24:00,2016
19147,SAT,PIT,2022-12-11 12:26:00,2022-12-11 12:24:00,2022-12-11 16:07:00,2022-12-11 16:13:00,1276
57012,SAV,MSY,2022-12-11 12:37:00,2022-12-11 12:36:00,2022-12-11 14:30:00,2022-12-11 14:31:00,555
71231,SAN,SFO,2022-12-11 12:37:00,2022-12-11 14:44:00,2022-12-11 14:14:00,2022-12-11 16:22:00,446
25308,ONT,RIC,2022-12-11 12:48:00,2022-12-11 13:10:00,2022-12-11 18:56:00,2022-12-11 19:26:00,2253
67067,SEA,SAT,2022-12-11 12:54:00,2022-12-11 12:51:00,2022-12-11 17:50:00,2022-12-11 17:43:00,1774
19547,JFK,SYR,2022-12-11 13:02:00,2022-12-11 14:11:00,2022-12-11 14:03:00,2022-12-11 15:15:00,208
46955,SMF,CLT,2022-12-11 13:18:00,2022-12-11 13:12:00,2022-12-11 19:24:00,2022-12-11 19:16:00,2239
98363,JFK,BUF,2022-12-11 13:20:00,2022-12-11 13:22:00,2022-12-11 14:35:00,2022-12-11 14:42:00,300
47871,HNL,RIC,2022-12-11 13:24:00,2022-12-11 13:28:00,2022-12-12 02:00:00,2022-12-12 02:01:00,4838
48074,LGA,FAI,2022-12-11 13:33:00,2022-12-11 13:36:00,2022-12-11 22:12:00,2022-12-11 22:29:00,3259
92727,CMH,FLL,2022-12-11 14:48:00,2022-12-11 14:50:00,2022-12-11 17:44:00,2022-12-11 17:48:00,975
63722,DEN,MEM,2022-12-11 15:04:00,2022-12-11 15:03:00,2022-12-11 17:44:00,2022-12-11 17:44:00,871
35148,RDU,SAT,2022-12-11 15:08:00,2022-12-11 15:06:00,2022-12-11 18:41:00,2022-12-11 18:40:00,1222
95524,MEM,PIT,2022-12-11 15:41:00,2022-12-11 15:46:00,2022-12-11 17:49:00,2022-12-11 17:58:00,651
34370,JAX,ANC,2022-12-11 15:46:00,2022-12-11 15:47:00,2022-12-12 01:28:00,2022-12-12 01:31:00,3681
83948,JAX,MEM,2022-12-11 15:56:00,2022-12-11 15:56:00,2022-12-11 17:53:00,2022-12-11 17:49:00,574
60646,PDX,LAX,2022-12-11 16:29:00,2022-12-11 16:35:00,2022-12-11 19:04:00,2022-12-11 19:05:00,834
18304,LAX,SMF,2022-12-11 16:38:00,2022-12-11 16:34:00,2022-12-11 18:03:00,2022-12-11 17:59:00,373
15243,SLC,ADW,2022-12-11 16:45:00,2022-12-11 16:48:00,2022-12-11 21:53:00,2022-12-11 21:55:00,1857
93059,TUL,PWM,2022-12-11 16:48:00,2022-12-11 16:45:00,2022-12-11 20:55:00,2022-12-11 20:58:00,1443
23536,FAI,IAH,2022-12-11 17:04:00,2022-12-11 16:58:00,2022-12-12 01:46:00,2022-12-12 01:36:00,3277
81660,JFK,STL,2022-12-11 17:13:00,2022-12-11 17:19:00,2022-12-11 19:56:00,2022-12-11 19:56:00,890
41855,RIC,RSW,2022-12-11 17:34:00,2022-12-11 17:38:00,2022-12-11 20:04:00,2022-12-11 20:17:00,801
65248,BNA,DEN,2022-12-11 18:15:00,2022-12-11 18:10:00,2022-12-11 21:16:00,2022-12-11 21:11:00,1011
52132,PHL,RDU,2022-12-11 18:23:00,2022-12-11 18:18:00,2022-12-11 19:44:00,2022-12-11 19:38:00,337
73358,TPA,BWI,2022-12-11 18:31:00,2022-12-11 18:35:00,2022-12-11 21:07:00,2022-12-11 21:16:00,844
97333,MSY,SEA,2022-12-11 18:33:00,2022-12-11 20:42:00,2022-12-12 00:16:00,2022-12-12 02:20:00,2084
35830,SFO,EWR,2022-12-11 18:41:00,2022-12-11 18:42:00,2022-12-12 01:35:00,2022-12-12 01:32:00,2559
67599,MCO,LGA,2022-12-11 18:46:00,2022-12-11 18:41:00,2022-12-11 21:39:00,2022-12-11 21:40:00,951
96113,CLT,ADW,2022-12-11 18:53:00,2022-12-11 18:49:00,2022-12-11 20:13:00,2022-12-11 20:14:00,335
78574,FLL,RDU,2022-12-11 19:00:00,2022-12-11 19:05:00,2022-12-11 21:12:00,2022-12-11 21:14:00,682
42918,ONT,OAK,2022-12-11 19:09:00,2022-12-11 19:12:00,2022-12-11 20:33:00,2022-12-11 20:31:00,361
31769,TUL,BOS,2022-12-11 19:30:00,2022-12-11 19:33:00,2022-12-11 23:29:00,2022-12-11 23:28:00,1391
94399,SAT,EWR,2022-12-11 19:47:00,2022-12-11 19:43:00,2022-12-12 00:12:00,2022-12-12 00:33:00,1567
26450,SAN,SMF,2022-12-11 19:52:00,2022-12-11 19:56:00,2022-12-11 21:34:00,2022-12-11 21:40:00,480
28517,IAD,PIT,2022-12-11 19:57:00,2022-12-11 19:52:00,2022-12-11 20:55:00,2022-12-11 21:04:00,182
44765,SEA,CMH,2022-12-11 20:02:00,2022-12-11 22:05:00,2022-12-12 01:34:00,2022-12-12 03:43:00,2011
54239,SAV,LAX,2022-12-11 20:15:00,2022-12-11 20:40:00,2022-12-12 02:07:00,2022-12-12 02:34:00,2147
59803,BUF,MKE,2022-12-11 20:23:00,2022-12-11 20:33:00,2022-12-11 22:03:00,2022-12-11 22:29:00,463
49438,PHX,ADW,2022-12-11 21:07:00,2022-12-11 21:11:00,2022-12-12 02:35:00,2022-12-12 02:35:00,1984
11853,SAV,IAH,2022-12-11 21:12:00,2022-12-11 21:12:00,2022-12-11 23:49:00,2022-12-11 23:52:00,849
44725,MEM,PWM,2022-12-11 21:33:00,2022-12-11 21:33:00,2022-12-12 01:03:00,2022-12-12 01:14:00,1203
37763,PVD,ORD,2022-12-11 21:40:00,2022-12-11 21:36:00,2022-12-12 00:17:00,2022-12-12 00:10:00,847
35713,IAH,PHL,2022-12-11 21:59:00,2022-12-11 21:53:00,2022-12-12 01:47:00,2022-12-12 01:38:00,1323
13758,CLT,AUS,2022-12-12 06:17:00,2022-12-12 06:17:00,2022-12-12 09:21:00,2022-12-12 09:23:00,1030
88308,ONT,DTW,2022-12-12 06:54:00,2022-12-12 07:04:00,2022-12-12 12:13:00,2022-12-12 12:23:00,1930
64449,IND,SAT,2022-12-12 07:16:00,2022-12-12 07:16:00,2022-12-12 10:14:00,2022-12-12 10:15:00,985
15872,ATL,SNA,2022-12-12 07:44:00,2022-12-12 07:49:00,2022-12-12 13:01:00,2022-12-12 13:14:00,1915
50919,SFO,PBI,2022-12-12 07:51:00,2022-12-12 08:16:00,2022-12-12 14:46:00,2022-12-12 15:20:00,2563
38254,BNA,STL,2022-12-12 08:12:00,2022-12-12 08:13:00,2022-12-12 09:22:00,2022-12-12 09:25:00,271
76683,SFO,MSP,2022-12-12 08:29:00,2022-12-12 08:31:00,2022-12-12 12:57:00,2022-12-12 12:57:00,1585
