trade_id,stock_symbol,trade_type,trade_date,trade_time,trade_price,trade_volume,trade_currency,trade_fee,trade_notes
512,AAPL,buy,10/18/2022,4:55 PM,809744.88,833208,MGA,867.75,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum
513,GOOGL,buy,3/15/2023,5:28 PM,480792.39,56309,IDR,981.15,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis
514,AAPL,sell,5/27/2022,3:47 AM,39010.3,219423,PHP,179.52,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam
515,FB,buy,2/22/2023,8:29 AM,135163.58,987641,EUR,752.87,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla
516,TSLA,buy,3/16/2023,11:03 PM,807090.72,106366,HNL,2.27,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus
517,TSLA,buy,8/8/2022,1:52 PM,853079.16,386768,RUB,277.17,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut
518,TSLA,buy,7/24/2022,8:47 PM,647995.95,170547,UAH,37.94,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
519,FB,buy,9/17/2022,11:34 PM,320103.61,808798,CNY,59.65,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien
520,FB,buy,11/10/2022,4:22 PM,40365.46,171814,IDR,153.07,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
521,AAPL,buy,4/23/2023,9:13 AM,295156.88,342277,EUR,13.31,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo
522,AMZN,buy,3/22/2023,1:24 AM,965257.18,833575,SEK,628.61,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
523,TSLA,sell,12/7/2022,8:04 PM,628293.68,229369,PHP,865.51,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh
524,AMZN,buy,6/20/2022,4:34 AM,821354.04,472579,EUR,923.98,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede
525,TSLA,sell,5/5/2023,12:40 PM,937211.39,390622,NOK,966.26,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus
526,AMZN,buy,2/24/2023,1:23 AM,185959.4,103700,JPY,536.59,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet
527,AAPL,buy,1/10/2023,9:36 AM,299415.76,188047,RUB,118.84,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
528,AAPL,sell,6/11/2022,10:50 PM,541983.28,495236,RUB,996.48,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui
529,TSLA,buy,5/22/2022,3:18 PM,794356.96,662315,PEN,308.11,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec
530,FB,buy,5/26/2022,1:25 PM,417868.47,109424,NOK,389.19,sed tincidunt eu felis fusce posuere felis sed lacus morbi
531,AMZN,buy,6/20/2022,7:04 PM,944770.97,614173,IDR,750.61,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh
532,AMZN,sell,5/14/2023,5:09 PM,682418.59,682227,PEN,442.01,proin eu mi nulla ac enim in tempor turpis nec
533,TSLA,buy,4/22/2023,7:43 PM,944640.98,910036,SEK,49.8,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo
534,AAPL,sell,4/27/2023,2:26 PM,457263.33,186570,CAD,594.41,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue
535,GOOGL,buy,7/12/2022,12:03 AM,162890.25,453784,CNY,976.05,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras
536,FB,sell,3/21/2023,3:57 PM,369916.88,562085,EGP,500.47,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis
537,TSLA,sell,1/20/2023,7:56 AM,221622.73,526421,EUR,880.61,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum
538,AMZN,sell,12/1/2022,10:12 AM,562161.66,10760,CNY,411.78,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus
539,AAPL,buy,7/20/2022,3:22 PM,22112.53,916083,USD,187.67,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
540,AMZN,sell,11/7/2022,5:24 AM,632872.36,776755,RSD,192.76,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
541,FB,buy,3/14/2023,12:15 PM,758947.87,593683,IDR,758.97,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
542,AMZN,buy,10/25/2022,8:17 PM,536890.98,123734,CZK,305.42,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
543,TSLA,buy,9/4/2022,4:00 PM,1737.62,66845,PHP,959.12,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque
544,AMZN,sell,7/16/2022,12:48 PM,403062.73,726070,SEK,707.65,morbi odio odio elementum eu interdum eu tincidunt in leo
545,TSLA,sell,3/15/2023,11:00 AM,301106.12,686062,EUR,725.96,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
546,FB,sell,12/15/2022,7:01 PM,139014.45,579181,RUB,652.27,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et
547,AMZN,buy,5/7/2023,2:16 PM,146143.31,321529,PAB,265.16,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non
548,AMZN,sell,3/12/2023,5:20 PM,648867.97,75930,PHP,437.2,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
549,AMZN,sell,2/21/2023,10:50 AM,411368.76,603501,CNY,451.04,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
550,TSLA,sell,5/23/2022,9:33 PM,104886.42,492315,HRK,229.34,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec
551,TSLA,buy,8/16/2022,10:49 AM,444155.27,835258,PLN,530.76,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
552,AMZN,sell,11/23/2022,2:44 AM,376448.81,93769,PHP,192.18,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu
553,AMZN,sell,6/6/2022,11:15 PM,390281.46,844016,CNY,395.16,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
554,AAPL,buy,10/25/2022,10:49 PM,607203.07,586947,NGN,967.58,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in
555,GOOGL,buy,1/11/2023,10:49 PM,966158.46,600468,CNY,308.14,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
556,AAPL,buy,9/29/2022,7:19 PM,146924.02,17614,EUR,86.72,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
557,AAPL,buy,7/26/2022,7:10 AM,329345.61,145988,VEF,375.34,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis
558,FB,buy,1/30/2023,7:42 PM,45419.22,299776,SEK,995.06,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus
559,GOOGL,buy,8/16/2022,1:27 PM,722525.27,555265,EUR,633.29,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
560,TSLA,sell,10/3/2022,9:55 AM,335432.49,17625,EUR,276.81,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci
561,GOOGL,sell,5/8/2023,4:48 PM,222990.08,199468,CNY,107.46,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim
562,TSLA,sell,1/29/2023,9:07 PM,653651.27,140569,PHP,763.32,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus
563,TSLA,buy,3/21/2023,7:17 PM,20302.66,832279,ARS,681.84,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam
564,AAPL,buy,2/7/2023,7:11 AM,432257.45,802004,PHP,48.7,primis in faucibus orci luctus et ultrices posuere cubilia curae
565,FB,buy,3/6/2023,1:16 AM,893770.55,184375,IDR,575.56,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl
566,AMZN,buy,9/18/2022,9:43 AM,288038.49,651399,CNY,283.42,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
567,TSLA,buy,2/17/2023,9:16 AM,88170.14,951700,PHP,23.64,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla
568,AAPL,buy,4/25/2023,10:49 AM,806278.74,145129,BWP,138.86,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla
569,GOOGL,sell,2/10/2023,6:16 AM,809684.85,66687,ARS,251.71,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
570,FB,buy,8/10/2022,5:09 AM,231535.97,906751,TMT,821.82,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
571,GOOGL,sell,3/6/2023,11:43 AM,223436.02,547072,CNY,758.08,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc
572,GOOGL,buy,12/24/2022,6:31 PM,582329.28,848609,EUR,457.15,pede justo eu massa donec dapibus duis at velit eu
573,AMZN,buy,6/30/2022,10:51 AM,749182.05,682616,IDR,324.32,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer
574,TSLA,sell,4/23/2023,2:56 PM,289768.72,403007,BRL,232.63,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
575,GOOGL,buy,2/27/2023,11:49 AM,642262.66,561085,EUR,192.6,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis
576,FB,buy,9/30/2022,9:43 PM,979229.23,155108,CZK,311.26,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa
577,AAPL,buy,3/23/2023,7:14 AM,985189.09,811497,CNY,453.71,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue
578,AMZN,sell,1/13/2023,12:44 PM,753950.24,562201,EUR,981.56,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam
579,AAPL,buy,3/12/2023,2:12 AM,52259.01,754896,BRL,982.96,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
580,AAPL,buy,11/1/2022,5:13 PM,567572.95,50025,IDR,633.55,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien
581,FB,buy,2/1/2023,9:16 AM,337183.98,230074,USD,525.32,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi
582,GOOGL,sell,7/12/2022,10:43 PM,285492.65,98265,EUR,830.48,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing
583,FB,sell,1/19/2023,3:23 PM,373791.83,555886,PLN,738.12,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
584,GOOGL,buy,6/29/2022,2:59 AM,466466.05,508721,EUR,524.8,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie
585,AAPL,buy,11/29/2022,10:17 AM,268512.77,386556,PHP,815.23,in lectus pellentesque at nulla suspendisse potenti cras in purus eu
586,TSLA,sell,8/4/2022,5:36 AM,463454.25,550161,EUR,488.88,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque
587,FB,sell,10/6/2022,4:16 PM,524319.41,871482,COP,585.59,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis
588,AAPL,buy,12/31/2022,5:49 AM,575085.45,898332,CNY,280.85,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
589,AMZN,sell,1/3/2023,7:20 PM,780048.46,98137,PLN,239.63,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies
590,TSLA,buy,6/7/2022,8:09 AM,932283.59,577122,RUB,742.15,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper
591,AAPL,buy,2/24/2023,4:59 PM,654722.63,808747,CAD,597.08,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis
592,TSLA,sell,9/10/2022,11:32 PM,116250.36,796569,AZN,480.85,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis
593,AMZN,buy,2/23/2023,1:47 AM,124624.37,272463,BRL,514.1,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit
594,TSLA,sell,9/17/2022,1:39 PM,617046.14,428634,JPY,32.99,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat
595,TSLA,buy,2/16/2023,9:01 PM,342106.17,639415,RUB,755.62,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
596,AAPL,sell,4/14/2023,3:47 AM,229231.27,263148,YER,618.85,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
597,GOOGL,buy,10/1/2022,10:25 PM,563655.55,388664,BRL,565.99,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
598,TSLA,buy,9/23/2022,12:20 PM,320348.85,868396,MAD,324.51,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
599,AAPL,buy,10/9/2022,3:40 PM,834010.64,784787,COP,960.07,enim leo rhoncus sed vestibulum sit amet cursus id turpis
600,AAPL,sell,3/26/2023,4:39 PM,101378.22,878013,PHP,59.59,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh
601,FB,sell,7/8/2022,2:19 AM,215412.37,612703,UAH,862.39,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at
602,FB,buy,2/26/2023,9:43 PM,459818.31,157303,EUR,711.56,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum
603,FB,buy,12/25/2022,11:21 PM,708510.16,160834,CNY,684.7,aliquam non mauris morbi non lectus aliquam sit amet diam
604,AMZN,buy,9/18/2022,12:29 AM,23164.03,348594,EUR,857.11,sit amet justo morbi ut odio cras mi pede malesuada
605,AMZN,buy,10/5/2022,12:10 AM,657498.16,287134,IDR,913.27,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
606,TSLA,sell,7/6/2022,8:43 PM,350748.04,133083,UZS,532.13,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede
607,AMZN,buy,10/31/2022,5:39 AM,742445.02,814133,CNY,686.97,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac
608,AAPL,sell,4/17/2023,6:49 AM,246937.4,110237,MXN,887.77,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi
609,TSLA,sell,4/23/2023,7:54 PM,381780.63,116511,EUR,472.1,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi
610,GOOGL,sell,7/31/2022,8:33 PM,310434.33,763301,AMD,276.44,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
611,AMZN,buy,1/11/2023,7:01 PM,775773.66,468927,NGN,794.57,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
612,FB,sell,2/28/2023,11:31 PM,260678.19,856609,CNY,784.62,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis
613,FB,buy,4/28/2023,4:15 PM,47278.79,271187,BRL,21.88,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non
614,GOOGL,sell,9/30/2022,1:17 PM,506430.1,387252,JPY,587.65,lobortis vel dapibus at diam nam tristique tortor eu pede
615,AAPL,buy,4/1/2023,9:03 AM,69218.87,864069,IDR,533.0,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit
616,FB,sell,3/2/2023,5:02 PM,607470.77,780955,CNY,482.09,vel sem sed sagittis nam congue risus semper porta volutpat quam pede
617,AAPL,sell,4/7/2023,4:25 AM,662281.51,707041,CZK,485.05,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus
618,AMZN,sell,3/3/2023,10:49 AM,989439.68,79902,BRL,95.77,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna
619,AMZN,buy,3/17/2023,9:21 PM,836916.77,764786,MNT,668.12,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in
620,GOOGL,sell,6/29/2022,3:52 AM,39824.02,168012,EUR,169.21,semper est quam pharetra magna ac consequat metus sapien ut nunc
621,TSLA,buy,3/8/2023,1:40 PM,607962.18,573911,EUR,649.08,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel
622,AAPL,sell,3/16/2023,5:59 PM,331773.79,117089,IDR,157.63,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt
623,TSLA,buy,1/15/2023,9:53 PM,38326.67,317785,CNY,676.22,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi
624,FB,sell,7/25/2022,11:49 PM,337939.28,68524,USD,380.44,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
625,FB,sell,11/20/2022,8:21 PM,381937.9,719714,CZK,758.1,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
626,GOOGL,sell,1/17/2023,1:17 AM,8513.24,385505,TJS,709.42,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed
627,AMZN,sell,5/14/2023,6:57 AM,651996.73,322427,ARS,647.9,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor
628,GOOGL,sell,8/17/2022,1:30 PM,29626.22,831694,CAD,206.13,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
629,TSLA,sell,8/5/2022,6:25 PM,438642.17,485808,MMK,655.36,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet
630,FB,buy,2/2/2023,6:53 AM,891274.3,579117,MGA,654.43,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
631,AAPL,sell,10/14/2022,4:46 AM,452564.23,949733,BRL,265.29,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
632,TSLA,buy,2/16/2023,1:11 AM,456065.73,856254,RUB,221.1,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis
633,TSLA,sell,4/27/2023,10:48 PM,718705.41,157836,EUR,910.69,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl
634,TSLA,buy,4/21/2023,4:18 PM,823623.64,338792,IDR,910.99,est phasellus sit amet erat nulla tempus vivamus in felis eu
635,GOOGL,sell,11/29/2022,12:46 AM,629179.84,912585,PLN,99.44,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor
636,GOOGL,sell,9/21/2022,2:22 AM,123010.64,595160,IDR,86.43,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
637,TSLA,sell,9/27/2022,11:44 AM,698158.63,422809,CNY,145.27,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet
638,TSLA,buy,12/13/2022,6:56 PM,111882.59,650682,XOF,382.36,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed
639,AAPL,sell,12/16/2022,12:14 PM,922563.35,689025,NGN,74.8,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in
640,TSLA,sell,3/31/2023,1:47 AM,485685.45,129795,EUR,301.26,felis eu sapien cursus vestibulum proin eu mi nulla ac
641,FB,sell,2/17/2023,10:53 PM,778464.17,399581,PHP,970.03,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque
642,GOOGL,sell,9/15/2022,10:58 AM,334799.37,787596,RUB,542.52,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc
643,TSLA,buy,5/8/2023,11:54 PM,324240.33,228430,ARS,673.75,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
644,GOOGL,sell,7/19/2022,4:32 PM,91997.79,62229,CNY,152.3,mi in porttitor pede justo eu massa donec dapibus duis
645,TSLA,buy,12/21/2022,10:52 AM,885679.71,351358,CNY,844.07,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus
646,GOOGL,sell,7/29/2022,8:12 PM,406880.91,563132,CNY,961.46,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean
647,TSLA,buy,6/18/2022,10:12 AM,629088.09,583101,CAD,559.52,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
648,FB,sell,3/19/2023,12:52 PM,49964.92,874531,PHP,958.17,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus
649,TSLA,buy,2/22/2023,11:33 AM,426743.84,528080,CNY,806.21,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
650,AAPL,buy,9/11/2022,2:58 PM,107969.28,569808,BRL,356.51,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim
651,FB,buy,7/29/2022,4:58 AM,458738.73,685215,ISK,480.75,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus
652,AAPL,sell,8/5/2022,9:12 PM,732360.54,5707,IDR,48.12,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
653,AMZN,sell,7/3/2022,6:19 PM,999113.65,600118,CNY,647.01,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
654,AMZN,sell,7/1/2022,6:55 AM,740161.53,422353,CNY,299.83,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo
655,AAPL,buy,3/27/2023,1:47 PM,911971.7,810904,NGN,79.1,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
656,TSLA,buy,4/3/2023,11:03 AM,777324.66,169762,ARS,623.17,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros
657,AAPL,buy,4/25/2023,1:14 AM,372229.94,953610,MYR,593.05,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur
658,FB,buy,7/20/2022,9:40 AM,560952.22,876976,BRL,284.12,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
659,AMZN,sell,9/29/2022,7:03 PM,819618.17,755547,CNY,893.99,duis bibendum morbi non quam nec dui luctus rutrum nulla
660,AMZN,sell,2/10/2023,12:36 PM,817141.93,886717,RUB,506.32,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
661,AAPL,sell,3/2/2023,2:21 PM,285236.09,590126,IDR,641.89,donec quis orci eget orci vehicula condimentum curabitur in libero
662,GOOGL,sell,11/9/2022,8:30 PM,674206.63,520569,CNY,743.95,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
663,AAPL,buy,5/29/2022,12:33 PM,952996.65,568059,EUR,588.1,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor
664,AAPL,buy,2/8/2023,11:59 AM,145721.94,783651,PEN,55.26,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec
665,FB,sell,8/28/2022,4:16 AM,20974.06,136036,RUB,425.9,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla
666,AMZN,buy,5/12/2023,1:13 AM,939343.09,417702,CNY,183.36,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in
667,AMZN,buy,10/16/2022,3:18 PM,422436.93,563968,IDR,863.53,orci luctus et ultrices posuere cubilia curae mauris viverra diam
668,TSLA,sell,6/23/2022,8:50 PM,90262.76,371172,CAD,293.76,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit
669,AMZN,sell,8/4/2022,6:52 AM,141455.63,631190,THB,219.52,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum
670,FB,sell,7/19/2022,8:00 PM,937993.12,710240,BRL,437.1,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
671,GOOGL,sell,11/21/2022,5:47 AM,116007.07,724482,HTG,675.3,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec
672,FB,buy,3/9/2023,9:42 AM,689303.92,935525,IRR,451.47,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id
673,TSLA,sell,6/28/2022,11:55 PM,463899.91,397214,CUP,436.61,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in
674,AMZN,buy,3/10/2023,7:04 PM,392558.45,890710,EUR,392.21,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat
675,AAPL,buy,12/3/2022,5:12 AM,364005.14,183637,BRL,449.74,ac nulla sed vel enim sit amet nunc viverra dapibus nulla
676,FB,buy,3/21/2023,9:27 AM,240028.28,199137,IDR,426.82,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in
677,GOOGL,buy,4/29/2023,7:48 PM,567929.59,762788,EUR,138.06,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend
678,GOOGL,sell,11/1/2022,2:43 PM,290274.93,573032,EUR,75.08,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
679,AAPL,buy,1/31/2023,6:48 PM,313005.72,620300,CNY,793.76,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut
680,TSLA,buy,10/27/2022,3:14 PM,26135.58,214081,IDR,380.35,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum
